term,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,seed,iter,true_val,data,model
betax,0.9842407222620285,7.937500171652726e-5,0.019128969662078464,0.9465522238407889,0.9714293853566277,0.9842229404561151,0.996895246726541,1.021918587747791,58078.53612352684,0.9999633628659652,20191122,40000,1,med-pos-xyerror,linear-xyme
sigma,1.1710765270114825,4.209013611118281e-4,0.08109109022045996,1.0196876857426462,1.1152725367164105,1.1678674474990538,1.2238058355778134,1.3383581072223536,37118.089808474986,0.9999814871512291,20191122,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.9441846270674742,3.4512063293462e-4,0.08318753999289388,-1.1072794919095246,-0.9998870480125122,-0.9446103467664144,-0.888477171333304,-0.7803749933296124,58099.81034785303,0.9999795411775019,20191123,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9927370878497144,6.833075481273818e-5,0.016041512091337442,0.9614411827219339,0.9819502015487066,0.992744217057473,1.0035201968683005,1.0243459930999412,55113.52255217015,1.0000544508590576,20191123,40000,1,med-pos-xyerror,linear-xyme
sigma,0.9381934040649191,4.735916743236397e-4,0.07421050636465668,0.7984217780515508,0.8874062576602417,0.9358423734187177,0.9872877883178628,1.0892346854435229,24554.02377369922,1.0000035881792617,20191123,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.8138854269386541,3.5469841680891244e-4,0.07905131043230229,-0.9692726660398117,-0.8672416061053465,-0.8139551423123608,-0.7607902517261897,-0.659434632442151,49670.62757485581,0.9999600473433041,20191124,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9702745040331647,7.519690265635147e-5,0.016374172137339032,0.9383022142808749,0.9591947588608427,0.9702597737381017,0.9813859556492706,1.0021573338980876,47415.33228937495,1.0000903150951774,20191124,40000,1,med-pos-xyerror,linear-xyme
sigma,0.8630735261022985,4.9763185196076e-4,0.07237961523172737,0.726248205522896,0.8135296227322792,0.8614914740483417,0.9103707477114389,1.0094196298217453,21155.15439092197,1.000037794580591,20191124,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.9631421710439012,3.6790743170673015e-4,0.08752384894151052,-1.136176878178504,-1.0208478186396774,-0.9630177904168817,-0.9045654857964408,-0.7911660229649056,56594.691190822,1.0000013527061693,20191125,40000,-1,med-pos-xyerror,linear-xyme
betax,1.034026240132527,7.326873349879774e-5,0.017306088589322893,1.0001516631331109,1.0224031843879333,1.0340983041039693,1.0456021830989397,1.0681447258528218,55790.52856871232,1.0000633310204174,20191125,40000,1,med-pos-xyerror,linear-xyme
sigma,0.9893598683024907,4.5694108589233035e-4,0.07626289150803407,0.8462739166787767,0.9373545848019089,0.9872759633926814,1.0397782287649049,1.1449374423225795,27855.189427008692,1.000071714657883,20191125,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.9211863041160125,3.574788465565502e-4,0.07977770010907669,-1.0777999575487078,-0.9743922081986821,-0.9208093347214463,-0.867222278127665,-0.7654093835049267,49803.7825245532,0.9999752687798158,20191126,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9957123906314701,7.09977365217452e-5,0.015704531698072486,0.9645199422415642,0.9851725263427933,0.9957291111270942,1.0061978742280298,1.0267400155442972,48928.39553106751,0.9999902382145669,20191126,40000,1,med-pos-xyerror,linear-xyme
sigma,0.8717819213371882,4.995360544149035e-4,0.0730201815260423,0.7345061003706531,0.820859729709987,0.8704174185271291,0.9204119579743865,1.0199151754020985,21367.422528806506,0.9999629799518028,20191126,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.7333220345786352,3.5511948937203415e-4,0.08785010248875519,-0.9054304443308757,-0.792761627313404,-0.7334314105768671,-0.6744790676301498,-0.5618063900675042,61197.76053416278,0.9999597177930776,20191127,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9828394940416912,7.419713711917338e-5,0.01831157233967261,0.9469192864701729,0.9705036332854222,0.9827856335865489,0.9951237480859983,1.0187934205780962,60908.36997426139,0.9999910935121199,20191127,40000,1,med-pos-xyerror,linear-xyme
sigma,1.0318881182443511,4.3595183206973496e-4,0.07664339735829964,0.8886471065395922,0.9790951286133327,1.0296075152118145,1.0816883597350424,1.1895927554136763,30908.112232196803,0.9999795928957854,20191127,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.9166367519141777,3.5424527240014735e-4,0.0861553984570115,-1.0866870148289933,-0.9734760416766891,-0.9170467037674255,-0.8588587203752535,-0.7461710603569256,59150.288137405456,0.9999735676371241,20191128,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9846198771183918,7.607629346135795e-5,0.017829225755658165,0.950019917756719,0.9726431927968288,0.9846513129860092,0.9966296636889126,1.0195777901336305,54924.52100255241,0.9999712920235025,20191128,40000,1,med-pos-xyerror,linear-xyme
sigma,0.9902473528884715,4.4974016007013387e-4,0.0752832508968731,0.8502453775704778,0.938009398259552,0.9880251234759125,1.0398700545780883,1.144191558584781,28020.339241695096,1.000027856438827,20191128,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.9171698489513985,3.795477139558527e-4,0.08374325055339656,-1.0812468327915772,-0.9730298002271867,-0.9172170253213201,-0.8606674836574846,-0.7527012027382546,48681.82700201986,0.9999717355129221,20191129,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9931558628834285,7.948088776974291e-5,0.017602622264834188,0.9585750496093007,0.9812968956737944,0.9930997301352203,1.0050694515246776,1.0275629702434057,49048.905452155384,0.999965695614483,20191129,40000,1,med-pos-xyerror,linear-xyme
sigma,0.9479620078620078,4.800838772514054e-4,0.07417054590318707,0.8087066117619666,0.8972091926470643,0.9460945355155108,0.9965268685137267,1.1002236832504395,23868.69684285042,0.9999684130919144,20191129,40000,1,med-pos-xyerror,linear-xyme
beta0,-1.093758545638345,3.9415855751371177e-4,0.09276486407140724,-1.2767222925043178,-1.1560964549534734,-1.0934094282196185,-1.031526176845531,-0.9114852518469685,55389.201621324704,1.000028166259618,20191130,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9740995638169179,7.472263185106896e-5,0.017810472549264114,0.9391016715604281,0.9621545483340801,0.9740041028291264,0.9860339390218472,1.0092760324854169,56812.84850379566,0.999964107671709,20191130,40000,1,med-pos-xyerror,linear-xyme
sigma,1.0844845168191943,4.37672104747428e-4,0.0775874909494886,0.9396046630987752,1.0302852100840194,1.082723052131505,1.135467199411673,1.2434500730219833,31425.752111105154,1.0000842392179665,20191130,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.8636189154885968,3.4970220322804243e-4,0.08705509276143217,-1.0332383977536115,-0.9219431265855347,-0.8640137235789203,-0.8052383772251843,-0.6922397105443147,61971.44577507514,0.9999767435984191,20191131,40000,-1,med-pos-xyerror,linear-xyme
betax,0.977378974203194,7.227787902300208e-5,0.017723232506056653,0.9427790117962644,0.9653250459619702,0.9774520467227745,0.9893133683724988,1.0123800482023289,60127.766265597165,0.9999689476599991,20191131,40000,1,med-pos-xyerror,linear-xyme
sigma,1.0179575490895665,4.408201772264104e-4,0.07620290812389938,0.8740217200455369,0.966015473318117,1.0156896942418394,1.0679148767561315,1.1736935365573502,29882.72247770574,0.9999805576411664,20191131,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.7291551214094275,3.396616366624078e-4,0.07956602926409978,-0.8847842099358411,-0.7826428353298157,-0.7291409136848326,-0.6753959141844906,-0.5736509455590707,54873.46370993348,0.9999696909553123,20191132,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9896538305855483,6.556790194916456e-5,0.015051516867303612,0.9605236791919307,0.979422264517821,0.9896801356218157,0.9998301121325142,1.0189436946958113,52696.03813237364,0.9999753358231346,20191132,40000,1,med-pos-xyerror,linear-xyme
sigma,0.8779109612281902,5.042992930945134e-4,0.07320046553546126,0.7379787576980527,0.8278350460635329,0.8761575167571134,0.9261319889027946,1.0264682076588931,21069.341740428245,0.9999582080495323,20191132,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.9682652668734477,3.591445540620912e-4,0.08938052059178685,-1.1429363659864258,-1.028450727659934,-0.9688158100020636,-0.9080930946326007,-0.7921157912129363,61936.57545513771,0.9999900228810676,20191133,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9632778605193525,7.373971108113715e-5,0.01816937137431316,0.9274983158285245,0.9510283643455318,0.963356237520168,0.9755859402536571,0.9989236797534831,60712.33557144341,0.9999759435270869,20191133,40000,1,med-pos-xyerror,linear-xyme
sigma,1.0497356203890662,4.2359817254901844e-4,0.07653983405406833,0.9073288274354768,0.9970347154983653,1.0474289536333505,1.0995818550196172,1.2070067261623925,32648.773944258097,1.0001316185075892,20191133,40000,1,med-pos-xyerror,linear-xyme
beta0,-1.0587309062989911,3.470030805608962e-4,0.09192633863006182,-1.2382280609125216,-1.1201790100386728,-1.0588226457656211,-0.996868802772294,-0.8792464540360986,70179.98401136938,0.9999529938997624,20191134,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9568727164143205,7.767564194162002e-5,0.019370931849286267,0.9192863286991563,0.9437931226852669,0.9566742963812925,0.9699490642893793,0.994907190586831,62191.541877864125,1.0000636123309663,20191134,40000,1,med-pos-xyerror,linear-xyme
sigma,1.096332671182625,4.0523076260137503e-4,0.07734043565741347,0.9523866613234077,1.0430860004986424,1.0938731743628956,1.1464867821937115,1.25487337377916,36425.74261038785,1.0000213724278748,20191134,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.979924149391239,3.669662076811139e-4,0.08231585552178142,-1.1416120504105292,-1.0351293275664055,-0.9798526626766515,-0.9248220875419567,-0.819077199545357,50317.01218332034,0.9999566393283288,20191135,40000,-1,med-pos-xyerror,linear-xyme
betax,1.0026856363834362,7.063388940122446e-5,0.015307949329159014,0.9725412952151254,0.9924051295309342,1.0027506237221293,1.013092974653945,1.032478199319446,46968.61889251777,0.9999975897866864,20191135,40000,1,med-pos-xyerror,linear-xyme
sigma,0.925893769967429,4.927868503250475e-4,0.07527239050211515,0.7853969559880298,0.8741268467613799,0.9236685792344989,0.9748252712789014,1.080325387800009,23332.06599917681,1.0000535675908757,20191135,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.8598807710812887,3.7285998612152744e-4,0.09135924761586726,-1.0388331799525161,-0.9215631271315137,-0.8597459679341045,-0.798157403583801,-0.680879773892904,60036.23798247869,0.9999745059298313,20191136,40000,-1,med-pos-xyerror,linear-xyme
betax,1.0005357478587458,7.524956813767339e-5,0.018377201169316716,0.96444975933474,0.9881845941944536,1.000575217666222,1.0128542538852494,1.036648464175383,59641.796314243344,1.0000255929523807,20191136,40000,1,med-pos-xyerror,linear-xyme
sigma,1.0765027328888273,4.394207802612108e-4,0.07810870135737108,0.9296994721315465,1.0227716766923132,1.074199533220881,1.1278547153871525,1.2364338348439265,31596.403598377245,0.9999705086258542,20191136,40000,1,med-pos-xyerror,linear-xyme
